===== 1. Tables =====

TABLE_NAME                    |  NUM_ROWS|LAST_ANAL
AB_JOB                        |        21|PITCH_MINUS                   |NUMBER                                                                                                    |         22|             6|         6|Y|
AB_JOB                        |        22|MACHINE_SETUP_TIME            |NUMBER                                                                                                    |         22|             6|         2|Y|
AB_JOB                        |        23|MACHINE_DOWN_TIME             |NUMBER                                                                                                    |         22|             6|         2|Y|
AB_JOB                        |        24|SCRAP_870_DATE                |DATE                                                                                                      |          7|              |          |Y|
AB_JOB                        |        25|JOB_REFERENCE_CODES           |VARCHAR2                                                                                                  |        255|              |          |Y|
AB_JOB                        |        26|JOB_DONE_TIME                 |DATE                                                                                                      |          7|              |          |Y|
AB_JOB                        |        27|JOB_TARE_WT                   |NUMBER                                                                                                    |         22|             8|         0|Y|
AB_JOB                        |        28|NONCONFORMING                 |NUMBER                                                                                                    |         22|             1|         0|Y|
AB_JOB                        |        29|AUTO_PARTS                    |NUMBER                                                                                                    |         22|             1|         0|Y|
AB_JOB                        |        30|EDGE_TRIM_SCRAP_PERCENTAGE    |NUMBER                                                                                                    |         22|             2|         2|Y|
AB_JOB                        |        31|DIE_ID                        |NUMBER                                                                                                    |         22|             4|         0|Y|
AB_JOB                        |        32|EDI_FILE_ID_870               |NUMBER                                                                                                    |         22|             9|         0|Y|
AB_JOB                        |        33|EDI_DATE_870                  |DATE                                                                                                      |          7|              |          |Y|
AB_JOB                        |        34|ROUTING_SEQUENCE              |NUMBER                                                                                                    |         22|             8|         0|Y|
AB_JOB_870_HISTORY            |         1|AB_JOB_NUM                    |NUMBER                                                                                                    |         22|             8|         0|N|
AB_JOB_870_HISTORY            |         2|EDI_FILE_ID                   |NUMBER                                                                                                    |         22|             8|         0|N|
AB_JOB_870_HISTORY            |         3|EDI_FILE_NAME                 |VARCHAR2                                                                                                  |         40|              |          |Y|
AB_JOB_870_HISTORY            |         4|CREATE_870_DATE_TIME          |TIMESTAMP(6)                                                                                              |         11|              |         6|Y|
AB_JOB_870_HISTORY            |         5|USER_ID                       |VARCHAR2                                                                                                  |         50|              |          |Y|
AB_JOB_870_HISTORY            |         6|NOTES                         |VARCHAR2                                                                                                  |        512|              |          |Y|
AB_JOB_STATUS_DESC            |         1|AB_JOB_STATUS_CODE            |NUMBER                                                                                                    |         22|              |          |N|
AB_JOB_STATUS_DESC            |         2|AB_JOB_STATUS_DESC            |VARCHAR2                                                                                                  |         56|              |          |Y|
ALCAN_COIL_RETEST_DATE        |         1|COIL_ORG_NUM                  |VARCHAR2                                                                                                  |         32|              |          |N|
ALCAN_COIL_RETEST_DATE        |         2|RETEST_DATE                   |DATE                                                                                                      |          7|              |          |N|
ALEX1                         |         1|CUSTOMER_ID                   |NUMBER                                                                                                    |         22|             8|         0|N|
ALEX1                         |         2|CUSTOMER_FULL_NAME            |VARCHAR2                                                                                                  |         60|              |          |N|
ALEX1                         |         3|CUSTOMER_TYPE                 |NUMBER                                                                                                    |         22|             2|         0|Y|
ALEX1                         |         4|CUSTOMER_SHORT_NAME           |CHAR                                                                                                      |         18|              |          |N|
ALEX1                         |         5|CUSTOMER_STREET               |VARCHAR2                                                                                                  |        100|              |          |Y|
ALEX1                         |         6|CUSTOMER_CITY                 |CHAR                                                                                                      |         18|              |          |Y|
ALEX1                         |         7|CUSTOMER_STATE                |VARCHAR2                                                                                                  |         30|              |          |Y|
ALEX1                         |         8|CUSTOMER_ZIP                  |CHAR                                                                                                      |         18|              |          |Y|
ALEX1                         |         9|CUSTOMER_COUNTRY              |CHAR                                                                                                      |         18|              |          |Y|
ALEX1                         |        10|CUSTOMER_PHONE_NUMBER         |CHAR                                                                                                      |         18|              |          |Y|
ALEX1                         |        11|CUSTOMER_FAX_NUMBER           |CHAR                                                                                                      |         18|              |          |Y|
ALEX1                         |        12|CUSTOMER_CREATE_DATE          |DATE                                                                                                      |          7|              |          |Y|
ALEX1                         |        13|CUSTOMER_MAINT_DATE           |DATE                                                                                                      |          7|              |          |Y|
ALEX1                         |        14|CUSTOMER_NOTES                |VARCHAR2                                                                                                  |        255|              |          |Y|
ALEX1                         |        15|PARENT_ID                     |NUMBER                                                                                                    |         22|             8|         0|Y|
ALEX1                         |        16|TAX_ID                        |VARCHAR2                                                                                                  |         32|              |          |Y|
ALEX1                         |        17|TAX_EXEMPTION_NUM             |VARCHAR2                                                                                                  |         32|              |          |Y|
ALEX1                         |        18|TAX_RATE                      |NUMBER                                                                                                    |         22|             2|         2|Y|
ALEX1                         |        19|CUSTOMER_DUNS_NUMBER          |NUMBER                                                                                                    |         22|             9|         0|Y|
ALEX1                         |        20|BILL_TO_STREET                |VARCHAR2                                                                                                  |         64|              |          |Y|
ALEX1                         |        21|BILL_TO_CITY                  |VARCHAR2                                                                                                  |         18|              |          |Y|
ALEX1                         |        22|BILL_TO_STATE                 |VARCHAR2                                                                                                  |         30|              |          |Y|
ALEX1                         |        23|BILL_TO_ZIP                   |VARCHAR2                                                                                                  |         18|              |          |Y|
ALEX1                         |        24|CUSTOMER_EXTERNAL_ID          |VARCHAR2                                                                                                  |          9|              |          |Y|
ALEX1                         |        25|CUSTOMER_DUNS_NUMBER_STRING   |VARCHAR2                                                                                                  |         18|              |          |Y|
ALEX1                         |        26|DESADV_REQ                    |CHAR                                                                                                      |          1|              |          |Y|
ALEX1                         |        27|EDI_REQ                       |CHAR                                                                                                      |          1|              |          |Y|
ALEX1                         |        28|QR_CODE_REQ                   |CHAR                                                                                                      |          1|              |          |Y|
